# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  103       3.678428952606e-10       1.081327528104e-13      -3.311462441160e-12       0.000000000000e+00       1.000183754705e-11       1.438093265452e-12      -7.320222772999e-15 
  104       3.720018620968e-10       1.100105033155e-13      -3.398958943693e-12       0.000000000000e+00       9.750470274068e-12       1.409063210955e-12      -7.127041145486e-15 
  105       3.761841508955e-10       1.118608492979e-13      -3.486211520496e-12       0.000000000000e+00       9.506449773253e-12       1.380802524371e-12      -6.964521067060e-15 
  106       3.803896556087e-10       1.136820652006e-13      -3.573155957230e-12       0.000000000000e+00       9.269815513953e-12       1.353317005186e-12      -6.830535215052e-15 
  107       3.846181614421e-10       1.154724307723e-13      -3.659727905771e-12       0.000000000000e+00       9.040555266927e-12       1.326606546985e-12      -6.722673149786e-15 
  108       3.888693405664e-10       1.172302321762e-13      -3.745862925283e-12       0.000000000000e+00       8.818603326687e-12       1.300664931658e-12      -6.638233636848e-15 
  109       3.931427478280e-10       1.189537630971e-13      -3.831496523281e-12       0.000000000000e+00       8.603838733848e-12       1.275479623614e-12      -6.574216969357e-15 
  110       3.974378164606e-10       1.206413258501e-13      -3.916564196700e-12       0.000000000000e+00       8.396083497479e-12       1.251031563996e-12      -6.527317290233e-15 
  111       4.017538537955e-10       1.222912324874e-13      -4.001001472964e-12       0.000000000000e+00       8.195100817449e-12       1.227294964892e-12      -6.493914914472e-15 
  112       4.060900369731e-10       1.239018059075e-13      -4.084743951054e-12       0.000000000000e+00       8.000593306778e-12       1.204237103547e-12      -6.470068651409e-15 
  113       4.104454086540e-10       1.254713809618e-13      -4.167727342577e-12       0.000000000000e+00       7.812201213985e-12       1.181818116577e-12      -6.451508126998e-15 
  114       4.148188727295e-10       1.269983055635e-13      -4.249887512829e-12       0.000000000000e+00       7.629500645438e-12       1.159990794179e-12      -6.433626106072e-15 
  115       4.192091900331e-10       1.284809417949e-13      -4.331160521872e-12       0.000000000000e+00       7.452001787702e-12       1.138700374350e-12      -6.411470814622e-15 
  116       4.236151484366e-10       1.299176961915e-13      -4.411481211092e-12       0.000000000000e+00       7.279256301067e-12       1.117896945029e-12      -6.380757443760e-15 
  117       4.280361057708e-10       1.313071124019e-13      -4.490778680156e-12       0.000000000000e+00       7.111198113540e-12       1.097574801157e-12      -6.341058593876e-15 
  118       4.324715051668e-10       1.326477919265e-13      -4.568980334703e-12       0.000000000000e+00       6.947840915674e-12       1.077737508534e-12      -6.292989116284e-15 
  119       4.369207038601e-10       1.339383673004e-13      -4.646013319537e-12       0.000000000000e+00       6.789171893267e-12       1.058385630748e-12      -6.237222958757e-15 
  120       4.413829704429e-10       1.351775034593e-13      -4.721804546837e-12       0.000000000000e+00       6.635150914972e-12       1.039516634869e-12      -6.174494499130e-15 
  121       4.458574821178e-10       1.363638991057e-13      -4.796280724365e-12       0.000000000000e+00       6.485709719903e-12       1.021124797132e-12      -6.105599878902e-15 
  122       4.503433219500e-10       1.374962880741e-13      -4.869368383669e-12       0.000000000000e+00       6.340751105252e-12       1.003201108631e-12      -6.031398336841e-15 
  123       4.548394761206e-10       1.385734406975e-13      -4.940993908299e-12       0.000000000000e+00       6.200148113899e-12       9.857331810056e-13      -5.952813542583e-15 
  124       4.593448311790e-10       1.395941651729e-13      -5.011083562008e-12       0.000000000000e+00       6.063743222022e-12       9.687051521283e-13      -5.870834930237e-15 
  125       4.638581712966e-10       1.405573089273e-13      -5.079563516961e-12       0.000000000000e+00       5.931347526709e-12       9.520975917950e-13      -5.786519031988e-15 
  126       4.683781755188e-10       1.414617599833e-13      -5.146359881945e-12       0.000000000000e+00       5.802739933570e-12       9.358874074129e-13      -5.700990811698e-15 
  127       4.729034150185e-10       1.423064483255e-13      -5.211398730575e-12       0.000000000000e+00       5.677666344348e-12       9.200477496895e-13      -5.615444998511e-15 
  128       4.774323503487e-10       1.430903472656e-13      -5.274606129502e-12       0.000000000000e+00       5.555838844530e-12       9.045479183213e-13      -5.531147420455e-15 
  129       4.819634948112e-10       1.438125193535e-13      -5.335909493766e-12       0.000000000000e+00       5.436997586405e-12       8.893604073740e-13      -5.449191027309e-15 
  130       4.864959306591e-10       1.444722569010e-13      -5.395241761045e-12       0.000000000000e+00       5.321105839190e-12       8.744831155916e-13      -5.369730865873e-15 
  131       4.910288445949e-10       1.450689595267e-13      -5.452537730767e-12       0.000000000000e+00       5.208174900503e-12       8.599194056986e-13      -5.292667310118e-15 
  132       4.955613651869e-10       1.456020926608e-13      -5.507732815342e-12       0.000000000000e+00       5.098202958765e-12       8.456711403173e-13      -5.217883431402e-15 
  133       5.000925613118e-10       1.460711892300e-13      -5.560763077868e-12       0.000000000000e+00       4.991174729438e-12       8.317386387460e-13      -5.145244576718e-15 
  134       5.046214405951e-10       1.464758513422e-13      -5.611565269835e-12       0.000000000000e+00       4.887061091260e-12       8.181206337358e-13      -5.074597946941e-15 
  135       5.091469478538e-10       1.468157519710e-13      -5.660076868831e-12       0.000000000000e+00       4.785818722488e-12       8.048142282691e-13      -5.005772175081e-15 
  136       5.136679635370e-10       1.470906366400e-13      -5.706236116242e-12       0.000000000000e+00       4.687389737127e-12       7.918148523369e-13      -4.938576904527e-15 
  137       5.181833021680e-10       1.473003251080e-13      -5.749982054962e-12       0.000000000000e+00       4.591701321173e-12       7.791162197168e-13      -4.872802367300e-15 
  138       5.226917107857e-10       1.474447130531e-13      -5.791254567092e-12       0.000000000000e+00       4.498665368849e-12       7.667102847504e-13      -4.808218962296e-15 
  139       5.271918673863e-10       1.475237737576e-13      -5.829994411647e-12       0.000000000000e+00       4.408178118840e-12       7.545871991211e-13      -4.744576833543e-15 
  140       5.316823793643e-10       1.475375597922e-13      -5.866143262260e-12       0.000000000000e+00       4.320119790532e-12       7.427352686322e-13      -4.681605448439e-15 
  141       5.361617819549e-10       1.474862047012e-13      -5.899643744888e-12       0.000000000000e+00       4.234354220248e-12       7.311409099839e-13      -4.619013176011e-15 
  142       5.406285366747e-10       1.473699246866e-13      -5.930439475511e-12       0.000000000000e+00       4.150728497486e-12       7.197886075518e-13      -4.556486865156e-15 
  143       5.450810297640e-10       1.471890202930e-13      -5.958475097843e-12       0.000000000000e+00       4.069072601156e-12       7.086608701639e-13      -4.493691422893e-15 
  144       5.495177019138e-10       1.469438885654e-13      -5.983696674505e-12       0.000000000000e+00       3.989235048160e-12       6.977420500586e-13      -4.430339334203e-15 
  145       5.539374551526e-10       1.466350573190e-13      -6.006052824425e-12       0.000000000000e+00       3.911194568026e-12       6.870303153318e-13      -4.366407836325e-15 
  146       5.583392832977e-10       1.462631574660e-13      -6.025493769770e-12       0.000000000000e+00       3.834958797658e-12       6.765267811439e-13      -4.301942452880e-15 
  147       5.627221434740e-10       1.458289145750e-13      -6.041971031923e-12       0.000000000000e+00       3.760529102184e-12       6.662317326871e-13      -4.236988955217e-15 
  148       5.670849553107e-10       1.453331506158e-13      -6.055437471219e-12       0.000000000000e+00       3.687900418171e-12       6.561446041596e-13      -4.171593342626e-15 
  149       5.714266001366e-10       1.447767857040e-13      -6.065847326681e-12       0.000000000000e+00       3.617061096820e-12       6.462639577397e-13      -4.105801822544e-15 
  150       5.757459201769e-10       1.441608398461e-13      -6.073156255754e-12       0.000000000000e+00       3.547992747176e-12       6.365874625599e-13      -4.039660790774e-15 
  151       5.800417177486e-10       1.434864346839e-13      -6.077321374045e-12       0.000000000000e+00       3.480670079330e-12       6.271118736812e-13      -3.973216811694e-15 
  152       5.843127544572e-10       1.427547952398e-13      -6.078301295055e-12       0.000000000000e+00       3.415060747625e-12       6.178330110672e-13      -3.906516598468e-15 
  153       5.885577503923e-10       1.419672516611e-13      -6.076056169916e-12       0.000000000000e+00       3.351125193863e-12       6.087457385581e-13      -3.839606993257e-15 
  154       5.927753833237e-10       1.411252409651e-13      -6.070547727126e-12       0.000000000000e+00       3.288816490502e-12       5.998439428451e-13      -3.772534947434e-15 
  155       5.969642878979e-10       1.402303087836e-13      -6.061739312286e-12       0.000000000000e+00       3.228080183870e-12       5.911205124445e-13      -3.705347501793e-15 
  156       6.011230548335e-10       1.392841111082e-13      -6.049595927835e-12       0.000000000000e+00       3.168854137362e-12       5.825673166715e-13      -3.638091766762e-15 
  157       6.052502301180e-10       1.382884160345e-13      -6.034084272787e-12       0.000000000000e+00       3.111068374648e-12       5.741751846150e-13      -3.570814902616e-15 
  158       6.093443142031e-10       1.372451055073e-13      -6.015172782463e-12       0.000000000000e+00       3.054644922879e-12       5.659338841110e-13      -3.503564099685e-15 
  159       6.134037612016e-10       1.361561770653e-13      -5.992831668232e-12       0.000000000000e+00       2.999497655887e-12       5.578321007174e-13      -3.436386558570e-15 
  160       6.174269780826e-10       1.350237455858e-13      -5.967032957243e-12       0.000000000000e+00       2.945532137395e-12       5.498574166878e-13      -3.369329470352e-15 
  161       6.214124353376e-10       1.338499965105e-13      -5.937750407714e-12       0.000000000000e+00       2.892664971198e-12       5.419991124148e-13      -3.302438221828e-15 
  162       6.253590116621e-10       1.326370372120e-13      -5.904959162964e-12       0.000000000000e+00       2.840884103900e-12       5.342568933050e-13      -3.235750874400e-15 
  163       6.292656783604e-10       1.313870357564e-13      -5.868636142587e-12       0.000000000000e+00       2.790193580074e-12       5.266328980540e-13      -3.169303156845e-15 
  164       6.331313903288e-10       1.301022697500e-13      -5.828760202994e-12       0.000000000000e+00       2.740594448395e-12       5.191289376113e-13      -3.103130168652e-15 
  165       6.369550857648e-10       1.287851278607e-13      -5.785312176583e-12       0.000000000000e+00       2.692084694595e-12       5.117464871403e-13      -3.037266352062e-15 
  166       6.407356858757e-10       1.274381113393e-13      -5.738274910896e-12       0.000000000000e+00       2.644659174414e-12       5.044866779787e-13      -2.971745464120e-15 
  167       6.444720945876e-10       1.260638355417e-13      -5.687633307787e-12       0.000000000000e+00       2.598309546553e-12       4.973502895977e-13      -2.906600548714e-15 
  168       6.481631982546e-10       1.246650314499e-13      -5.633374362583e-12       0.000000000000e+00       2.553024205632e-12       4.903377415626e-13      -2.841863908625e-15 
  169       6.518078653673e-10       1.232445471936e-13      -5.575487203245e-12       0.000000000000e+00       2.508788215141e-12       4.834490854926e-13      -2.777567077568e-15 
