# dimensionless [l(l+1)/2pi] C_l's for adiabatic decaying scalar (ADDCS) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  103       9.393361723086e-11       6.107611439307e-15      -4.927487088360e-13       0.000000000000e+00       2.069850286304e-12       3.393158703178e-13      -7.472543935763e-16 
  104       9.494864586042e-11       6.336962783417e-15      -5.063134063453e-13       0.000000000000e+00       2.013366894742e-12       3.318023540703e-13      -7.249181344622e-16 
  105       9.596281831913e-11       6.564891278919e-15      -5.196947450592e-13       0.000000000000e+00       1.958642222970e-12       3.245589271752e-13      -7.084492561401e-16 
  106       9.697602456886e-11       6.791036631954e-15      -5.328750506644e-13       0.000000000000e+00       1.905681663591e-12       3.175805378401e-13      -6.973988923324e-16 
  107       9.798813867380e-11       7.015028833009e-15      -5.458365370584e-13       0.000000000000e+00       1.854478559797e-12       3.108599147378e-13      -6.912627174173e-16 
  108       9.899901810857e-11       7.236488101798e-15      -5.585613145470e-13       0.000000000000e+00       1.805013795611e-12       3.043874962765e-13      -6.894794706604e-16 
  109       1.000085030665e-10       7.455024832138e-15      -5.710313980411e-13       0.000000000000e+00       1.757255386122e-12       2.981513598706e-13      -6.914294804474e-16 
  110       1.010164157677e-10       7.670239536826e-15      -5.832287152535e-13       0.000000000000e+00       1.711158067725e-12       2.921371512112e-13      -6.964331885156e-16 
  111       1.020225597673e-10       7.881722792515e-15      -5.951351148961e-13       0.000000000000e+00       1.666662888352e-12       2.863280135365e-13      -7.037496741861e-16 
  112       1.030267192635e-10       8.089055184595e-15      -6.067323748767e-13       0.000000000000e+00       1.623696797719e-12       2.807045169028e-13      -7.125751785958e-16 
  113       1.040286584060e-10       8.291807252067e-15      -6.180022104962e-13       0.000000000000e+00       1.582172237553e-12       2.752445874542e-13      -7.220416289296e-16 
  114       1.050281206040e-10       8.489539432422e-15      -6.289262826453e-13       0.000000000000e+00       1.541986731837e-12       2.699234366943e-13      -7.312151626522e-16 
  115       1.060248278343e-10       8.681802006517e-15      -6.394862060019e-13       0.000000000000e+00       1.503022477046e-12       2.647134907556e-13      -7.390946517401e-16 
  116       1.070185008209e-10       8.868176043310e-15      -6.496638259661e-13       0.000000000000e+00       1.465171569777e-12       2.595904784616e-13      -7.448142982360e-16 
  117       1.080089238360e-10       9.048401999455e-15      -6.594420701403e-13       0.000000000000e+00       1.428416045370e-12       2.545526864565e-13      -7.482825202153e-16 
  118       1.089958865148e-10       9.222266724260e-15      -6.688042162479e-13       0.000000000000e+00       1.392756846300e-12       2.496039232139e-13      -7.496183326019e-16 
  119       1.099791631880e-10       9.389564162880e-15      -6.777336431158e-13       0.000000000000e+00       1.358188874410e-12       2.447475536201e-13      -7.489545511473e-16 
  120       1.109585123739e-10       9.550095663704e-15      -6.862138412476e-13       0.000000000000e+00       1.324700807826e-12       2.399864826992e-13      -7.464381210066e-16 
  121       1.119336762715e-10       9.703670285744e-15      -6.942284233965e-13       0.000000000000e+00       1.292274917880e-12       2.353231393381e-13      -7.422304453147e-16 
  122       1.129043802529e-10       9.850105106018e-15      -7.017611351389e-13       0.000000000000e+00       1.260886886017e-12       2.307594600112e-13      -7.365077137624e-16 
  123       1.138703323566e-10       9.989225526943e-15      -7.087958654467e-13       0.000000000000e+00       1.230505620718e-12       2.262968725056e-13      -7.294612311729e-16 
