# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  116       5.689548454078e-11       1.429094761961e-13      -2.191767639849e-12       0.000000000000e+00       7.994746607040e-12       2.964441807994e-13      -7.018851621442e-15 
  117       5.704412823703e-11       1.444378343106e-13      -2.206345292502e-12       0.000000000000e+00       7.809989196608e-12       2.923369160573e-13      -6.975181649896e-15 
  118       5.718370382775e-11       1.459125820709e-13      -2.220221829246e-12       0.000000000000e+00       7.630401228628e-12       2.882434785349e-13      -6.922302853864e-15 
  119       5.731428219856e-11       1.473322152705e-13      -2.233384347809e-12       0.000000000000e+00       7.455968570256e-12       2.841697025118e-13      -6.860956702076e-15 
  120       5.743593510936e-11       1.486952653440e-13      -2.245820347756e-12       0.000000000000e+00       7.286647055566e-12       2.801213523799e-13      -6.791951147631e-15 
  121       5.754873501673e-11       1.500003008697e-13      -2.257517742960e-12       0.000000000000e+00       7.122361592436e-12       2.761041161079e-13      -6.716162095225e-15 
  122       5.765275489620e-11       1.512459290715e-13      -2.268464874084e-12       0.000000000000e+00       6.963005269450e-12       2.721235987061e-13      -6.634534868359e-15 
  123       5.774806806458e-11       1.524307973221e-13      -2.278650521050e-12       0.000000000000e+00       6.808438462787e-12       2.681853156906e-13      -6.548085676565e-15 
  124       5.783474800232e-11       1.535535946449e-13      -2.288063915520e-12       0.000000000000e+00       6.658487943111e-12       2.642946865484e-13      -6.457903082616e-15 
  125       5.791286817581e-11       1.546130532165e-13      -2.296694753372e-12       0.000000000000e+00       6.512945982473e-12       2.604570282013e-13      -6.365149469752e-15 
  126       5.798250185967e-11       1.556079498695e-13      -2.304533207173e-12       0.000000000000e+00       6.371569461194e-12       2.566775484715e-13      -6.271062508893e-15 
