# dimensionless [l(l+1)/2pi] C_l's for scalar cross ADxADDCS mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  133       2.403896465697e-10       3.866401547733e-14      -2.223206456858e-12       0.000000000000e+00       2.195344695369e-12       3.923429091481e-13      -1.939867315118e-15 
  134       2.424032894302e-10       3.874711840469e-14      -2.234299741664e-12       0.000000000000e+00       2.147563246002e-12       3.856133077381e-13      -1.911499157836e-15 
  135       2.444079322747e-10       3.880367447674e-14      -2.244133169891e-12       0.000000000000e+00       2.101143893666e-12       3.790537317943e-13      -1.883702409830e-15 
  136       2.464029981240e-10       3.883376774032e-14      -2.252680229998e-12       0.000000000000e+00       2.056058123094e-12       3.726601494740e-13      -1.856406929770e-15 
  137       2.483878841206e-10       3.883752830220e-14      -2.259914938791e-12       0.000000000000e+00       2.012270401302e-12       3.664275519052e-13      -1.829535511597e-15 
  138       2.503619609151e-10       3.881513336045e-14      -2.265811861106e-12       0.000000000000e+00       1.969738007459e-12       3.603499293582e-13      -1.803003730898e-15 
  139       2.523245720530e-10       3.876680823599e-14      -2.270346129508e-12       0.000000000000e+00       1.928410862751e-12       3.544202474181e-13      -1.776719791286e-15 
  140       2.542750333617e-10       3.869282740398e-14      -2.273493463971e-12       0.000000000000e+00       1.888231360248e-12       3.486304231557e-13      -1.750584370777e-15 
  141       2.562126323369e-10       3.859351552536e-14      -2.275230191578e-12       0.000000000000e+00       1.849134194775e-12       3.429713013001e-13      -1.724490468164e-15 
  142       2.581366275297e-10       3.846924847828e-14      -2.275533266203e-12       0.000000000000e+00       1.811046192775e-12       3.374326304099e-13      -1.698323249400e-15 
  143       2.600462479331e-10       3.832045438956e-14      -2.274380288205e-12       0.000000000000e+00       1.773886142182e-12       3.320030390455e-13      -1.671959893969e-15 
  144       2.619407486631e-10       3.814761455633e-14      -2.271749952337e-12       0.000000000000e+00       1.737581633048e-12       3.266724605244e-13      -1.645295450658e-15 
  145       2.638195854825e-10       3.795126413568e-14      -2.267623399658e-12       0.000000000000e+00       1.702121809811e-12       3.214397269096e-13      -1.618323602019e-15 
  146       2.656822563971e-10       3.773199348404e-14      -2.261983036954e-12       0.000000000000e+00       1.667509520494e-12       3.163056818759e-13      -1.591063607239e-15 
  147       2.675282466193e-10       3.749044929494e-14      -2.254812142438e-12       0.000000000000e+00       1.633744701200e-12       3.112707896827e-13      -1.563535003614e-15 
  148       2.693570282788e-10       3.722733562977e-14      -2.246094887902e-12       0.000000000000e+00       1.600824303745e-12       3.063351254183e-13      -1.535757602409e-15 
  149       2.711680601323e-10       3.694341494866e-14      -2.235816360872e-12       0.000000000000e+00       1.568742223285e-12       3.014983652439e-13      -1.507751484709e-15 
  150       2.729607872745e-10       3.663950914128e-14      -2.223962586755e-12       0.000000000000e+00       1.537489225950e-12       2.967597766377e-13      -1.479536997281e-15 
  151       2.747346408480e-10       3.631650055773e-14      -2.210520550990e-12       0.000000000000e+00       1.507052876471e-12       2.921182086390e-13      -1.451134748431e-15 
  152       2.764890377533e-10       3.597533303934e-14      -2.195478221204e-12       0.000000000000e+00       1.477417465813e-12       2.875720820927e-13      -1.422565603853e-15 
  153       2.782233803599e-10       3.561701294950e-14      -2.178824569356e-12       0.000000000000e+00       1.448563938803e-12       2.831193798929e-13      -1.393850682496e-15 
  154       2.799370562159e-10       3.524261020453e-14      -2.160549593894e-12       0.000000000000e+00       1.420469821761e-12       2.787576372273e-13      -1.365011352413e-15 
  155       2.816294377585e-10       3.485325930447e-14      -2.140644341904e-12       0.000000000000e+00       1.393109150134e-12       2.744839318212e-13      -1.336069226621e-15 
  156       2.832998820245e-10       3.445016036397e-14      -2.119100931259e-12       0.000000000000e+00       1.366452396119e-12       2.702948741821e-13      -1.307046158954e-15 
  157       2.849477303604e-10       3.403458014309e-14      -2.095912572773e-12       0.000000000000e+00       1.340466396300e-12       2.661865978429e-13      -1.277964239927e-15 
  158       2.865723081327e-10       3.360785307816e-14      -2.071073592353e-12       0.000000000000e+00       1.315114279276e-12       2.621547496070e-13      -1.248845792583e-15 
  159       2.881729244381e-10       3.317138231259e-14      -2.044579453145e-12       0.000000000000e+00       1.290355393290e-12       2.581944797918e-13      -1.219713368357e-15 
  160       2.897488718143e-10       3.272664072772e-14      -2.016426777690e-12       0.000000000000e+00       1.266145233860e-12       2.543004324731e-13      -1.190589742931e-15 
  161       2.912994751460e-10       3.227511234888e-14      -1.986612901804e-12       0.000000000000e+00       1.242444466134e-12       2.504679502580e-13      -1.161496512222e-15 
  162       2.928242438534e-10       3.181810857641e-14      -1.955134445380e-12       0.000000000000e+00       1.219247040503e-12       2.466968288141e-13      -1.132449749529e-15 
  163       2.943227326716e-10       3.135693759788e-14      -1.921988656944e-12       0.000000000000e+00       1.196554436589e-12       2.429878772638e-13      -1.103463954634e-15 
  164       2.957944936014e-10       3.089296330172e-14      -1.887173890397e-12       0.000000000000e+00       1.174366761863e-12       2.393417293832e-13      -1.074553408619e-15 
  165       2.972390758463e-10       3.042760603380e-14      -1.850689625007e-12       0.000000000000e+00       1.152682721117e-12       2.357588394338e-13      -1.045732163290e-15 
  166       2.986560257491e-10       2.996234335388e-14      -1.812536485409e-12       0.000000000000e+00       1.131499585938e-12       2.322394779944e-13      -1.017014030588e-15 
  167       3.000448867284e-10       2.949871079213e-14      -1.772716261602e-12       0.000000000000e+00       1.110813164185e-12       2.287837277936e-13      -9.884125720065e-16 
  168       3.014051992154e-10       2.903830260568e-14      -1.731231928943e-12       0.000000000000e+00       1.090617769460e-12       2.253914795414e-13      -9.599410880079e-16 
